product_id,title,authors,original_price,current_price,quantity,category,n_review,avg_rating,pages,manufacturer,cover_link,trending_score,tags
13333355,Đọc Nhiều Nhớ Được Bao Nhiêu?,Zion Kabasawa,118000,79000,3786.0,Sách kỹ năng làm việc,645,4.8,,Không rõ,https://salt.tikicdn.com/ts/product/31/75/42/edec5115f48cad11e3337945e707697a.jpg,31.059837618156486,"zion kabasawa, sách kỹ năng làm việc"
175845415,Bí Quyết Tìm Kiếm Mặt Bằng Kinh Doanh - Đến Sahara Mở Quán Trà Đá - Bộ Sách Khởi Nghiệp Bán Lẻ,Không rõ,199000,158400,1003.0,Sách kỹ năng làm việc,117,5.0,248,Nhà Xuất Bản Thế Giới,https://salt.tikicdn.com/ts/product/a4/58/46/ce9ebae3b41660fca6f08347d22b5a7d.png,23.853423122328326,"không rõ, sách kỹ năng làm việc"
87959745,Hạnh Phúc Là Con Đường,Hà Vĩnh Thọ,155000,93000,1349.0,Truyện ngắn - Tản văn - Tạp Văn,158,5.0,368,Nhà Xuất Bản Thế Giới,https://salt.tikicdn.com/ts/product/06/ed/f7/8d9de8007c05a442588005f1079948c6.jpg,25.344521011101158,"hà vĩnh thọ, truyện ngắn tản văn tạp văn"
186290796,Còn chút gì để nhớ (Tái Bản 2022),Nguyễn Nhật Ánh,43000,29800,249.0,Truyện ngắn - Tản văn - Tạp Văn,32,5.0,220,Nhà Xuất Bản Trẻ,https://salt.tikicdn.com/ts/product/5d/33/2f/c9f34abe1b95dd67a364bf72c54bad29.jpg,17.482537807332402,"nguyễn nhật ánh, truyện ngắn tản văn tạp văn"
202153823,Chắc Gì Ta Đã Yêu Nhau (Tái Bản 2022),Minh Nhật,88000,70200,213.0,Truyện ngắn - Tản văn - Tạp Văn,14,5.0,200,Nhà Xuất Bản Phụ Nữ Việt Nam,https://salt.tikicdn.com/ts/product/c0/8a/4e/d599ef5ae814777eb05e9479c255f48f.jpg,13.54025100551105,"minh nhật, truyện ngắn tản văn tạp văn"
149180057,Đừng Cố Làm Người Tốt Trong Mắt Tất Cả Mọi Người,Không rõ,108000,93000,1389.0,Sách tư duy - Kỹ năng sống,197,5.0,256,Nhà Xuất Bản Đồng Nai,https://salt.tikicdn.com/ts/product/2b/fe/2f/0635da3b37fbb52a00b822dcd0ea9d55.png,26.441335153472675,"không rõ, sách tư duy kỹ năng sống"
126853168,Thấu hiểu Hành vi giá Thị trường Tài chính (Understanding Price Action),Không rõ,367000,367000,98.0,"Sách tài chính, tiền tệ",21,4.7,448,Nhà Xuất Bản Thanh Niên,https://salt.tikicdn.com/ts/product/9e/af/6e/9a9759a30fe7d13c5d8fbaaf2535c17a.jpg,14.527899530784087,"không rõ, sách tài chính, tiền tệ"
205942273,Kỳ Nữ Gò Ôn Khâu,Hoài Điệp Thứ Lang,170000,102000,53.0,Tiểu Thuyết,1,5.0,433,Nhà Xuất Bản Hội Nhà Văn,https://salt.tikicdn.com/ts/product/ce/42/4a/7c9328343c11af93db78f31fbf145c75.jpg,3.4657359027997265,"hoài điệp thứ lang, tiểu thuyết"
205749384,Gia Định Là Nhớ - Sài Gòn Là Thương,Cù Mai Công,118000,77800,73.0,Lịch Sử Việt Nam,6,4.8,224,Nhà Xuất Bản Tổng hợp TP.HCM,https://salt.tikicdn.com/ts/product/9a/ee/2a/1f2c3c626399a3e4d869c8f5bc904faa.jpg,9.340368715465504,"cù mai công, lịch sử việt nam"
112106439,GIẢI MÃ HÀNH VI ĐỌC VỊ CẢM XÚC,Không rõ,129000,83000,1071.0,Sách tư duy - Kỹ năng sống,165,4.7,,Nhà Xuất Bản Đại Học Kinh Tế Quốc Dân,https://salt.tikicdn.com/ts/product/fc/9c/e6/5751e6e758cfc22ff66f822279f770f0.PNG,24.026342605275754,"không rõ, sách tư duy kỹ năng sống"
21146760,Kinh Doanh - Khái Lược Những Tư Tưởng Lớn,DK,390000,262000,3139.0,Bài học kinh doanh,299,4.8,352,Không rõ,https://salt.tikicdn.com/ts/product/68/d0/66/a41413b3275041668fc3ae9b08599508.jpg,27.378155878349762,"dk, bài học kinh doanh"
158019964,Combo 4 Cuốn Bộ Sách: Nuôi Con Không Phải Là Cuộc Chiến (Tái Bản),"Mẹ Ong Bông, Hachun Lyonnet, Bubu Hương",476000,333200,987.0,Sách Làm Cha Mẹ,135,5.0,1050,Nhà Xuất Bản Lao Động,https://salt.tikicdn.com/ts/product/09/a0/90/1b1720aad43cdf30a74df18fb95819f4.jpg,24.563274428680263,"mẹ ong bông, hachun lyonnet, bubu hương, sách làm cha mẹ"
140360874,Những Đòn Tâm Lý Trong Bán Hàng (Tái Bản),Brian Tracy,139000,91100,567.0,Sách Marketing - Bán hàng ,58,5.0,332,Nhà Xuất Bản Lao Động,https://salt.tikicdn.com/ts/product/70/bf/c3/7b3f81c1c024324c7e10a9d70275eee7.jpg,20.387687219528598,"brian tracy, sách marketing bán hàng "
197587870,Làm sao dừng lại thời gian,Matt Haig,190000,142000,200.0,Tiểu Thuyết,19,4.7,460,Nhà Xuất Bản Thông Tấn,https://salt.tikicdn.com/ts/product/12/94/cf/fab1bdde0318dec16055cd26ed10096a.jpg,14.079941685703757,"matt haig, tiểu thuyết"
173882436,Tâm Lý Học Về Rối Loạn Nhân Cách Tránh Né,Okada Takashi,129000,90001,2162.0,Sách tư duy - Kỹ năng sống,273,5.0,344,Nhà Xuất Bản Văn Học,https://salt.tikicdn.com/ts/product/0d/1c/b4/196da980d613562fd7ac11bb93d1fe51.jpg,28.065640531940353,"okada takashi, sách tư duy kỹ năng sống"
126474205,Làm giàu từ chứng khoán bằng phương pháp VSA chính gốc: Nghiên cứu chuyên sâu về cách giao dịch của Wyckoff,Rubén Villahermosa Chaves,499000,499000,3273.0,"Sách tài chính, tiền tệ",636,4.8,278,Nhà Xuất Bản Thế Giới,https://salt.tikicdn.com/ts/product/05/4e/5c/3678985f9e4849b14700f086aa70bb3a.jpg,30.992494346746383,"rubén villahermosa chaves, sách tài chính, tiền tệ"
189940724,Triệu Phú Khu Ổ Chuột,Vikas Swarup,126000,75600,194.0,Truyện ngắn - Tản văn - Tạp Văn,25,5.0,446,Nhà Xuất Bản Hội Nhà Văn,https://salt.tikicdn.com/ts/product/93/9c/a3/6d9d5a19282142216d376cc3b67eff54.jpg,16.29048269010741,"vikas swarup, truyện ngắn tản văn tạp văn"
73102465,Bé Tô màu - Combo 11 cuốn,Không rõ,132000,61400,1749.0,Tô màu - Luyện chữ  ,331,4.8,16,Nhà Xuất Bản Mỹ Thuật,https://salt.tikicdn.com/ts/product/28/de/24/f45ee3882e600cf2bd1ee3de54fd5d80.jpg,27.86464785079914,"không rõ, tô màu luyện chữ  "
13528057,Người Minh Họa,Ray Bradbury,118000,93500,649.0,Tiểu Thuyết,50,4.6,362,Không rõ,https://salt.tikicdn.com/ts/product/c7/46/2a/b0b1fac2149bf0cb1adbb437c6d101b1.jpg,18.086397910531897,"ray bradbury, tiểu thuyết"
54422942,Tôi Quyết Định Sống Cho Chính Tôi (Tái Bản 2020),Kim Suhyun,88000,53560,3829.0,Sách tư duy - Kỹ năng sống,917,5.0,,Nhà Xuất Bản Thanh Niên,https://salt.tikicdn.com/ts/product/65/08/87/cb07a056cf783f24bb833c983a6941a1.jpg,34.110986953102454,"kim suhyun, sách tư duy kỹ năng sống"
204957471,Sách công thức TikTokk Ads 1000 đơn,Không rõ,199000,199000,82.0,Sách Marketing - Bán hàng ,1,5.0,,Nhà Xuất Bản Thanh Niên,https://salt.tikicdn.com/ts/product/f2/e4/00/37613a3c9e31503b2faaa4ec9c2d919c.jpg,3.4657359027997265,"không rõ, sách marketing bán hàng "
106206473,Thân Gửi Sở Thú,Rod Campbell,79000,47400,1361.0,Truyện kể cho bé,154,5.0,10,Nhà Xuất Bản Hội Nhà Văn,https://salt.tikicdn.com/ts/product/6e/8f/49/13f94a46fa8a0cc203f90dcb7bb7ea95.jpg,25.217125584596232,"rod campbell, truyện kể cho bé"
153518828,Hong Tay Khói Lạnh (Tản Văn Nguyễn Ngọc Tư),Nguyễn Ngọc Tư,90000,43001,1983.0,Truyện ngắn - Tản văn - Tạp Văn,302,5.0,176,Nhà Xuất Bản Trẻ,https://salt.tikicdn.com/media/catalog/producttmp/2a/82/ed/6841c1fd1f6c42853da9214e0ac588bd.jpg,28.568664027546845,"nguyễn ngọc tư, truyện ngắn tản văn tạp văn"
202853032,Husky Và Sư Tôn Mèo Trắng Của Hắn - Tập 4,Nhục Bao Bất Cật Nhục,169000,119000,161.0,Truyện đam mỹ,30,5.0,536,Nhà Xuất Bản Hà Nội,https://salt.tikicdn.com/ts/product/e6/33/e0/0486c904f310c3249eac5f73f7c2865d.jpg,17.16993602242573,"nhục bao bất cật nhục, truyện đam mỹ"
1926761,Khởi Nghiệp Bán Lẻ - Bí Quyết Thành Công Và Giàu Có Bằng Những Cửa Hàng Đông Khách - Công Thức Kinh Doanh Và Quản Lý Cửa Hàng Hiệu Quả,Trần Thanh Phong,199000,117000,27867.0,Sách khởi nghiệp,2236,4.8,,Nhà Xuất Bản Đà Nẵng,https://salt.tikicdn.com/ts/product/4c/01/02/053782f7f7d58a2023d5406663f5180a.png,37.02187661515262,"trần thanh phong, sách khởi nghiệp"
95218547,Đọc Vị Mọi Vấn Đề Của Trẻ - Giải Mã Mọi Vấn Đề Về Nuôi Con Nhỏ: Ăn - Ngủ - Kỷ Luật Hành Vi (Tái Bản),Tracy Hogg,199000,139300,2808.0,Sách Làm Cha Mẹ,473,5.0,512,Nhà Xuất Bản Lao Động,https://salt.tikicdn.com/ts/product/67/b2/fa/6f314105fd1bdc7431fa278d580dc339.jpg,30.806036608475384,"tracy hogg, sách làm cha mẹ"
54053521,Hội Chứng E,Franck Thilliez,179000,107400,1270.0,Truyện trinh thám,300,4.7,484,Nhà Xuất Bản Hội Nhà Văn,https://salt.tikicdn.com/ts/product/97/33/93/91d41c482121a3d37803c341087dc9b7.jpg,26.823418244319715,"franck thilliez, truyện trinh thám"
201580268,Đau – Sự Cứu Rỗi Nơi Tận Cùng Đau Thương,Tôn Tần,152000,119000,78.0,Truyện trinh thám,7,4.6,384,Nhà Xuất Bản Thanh Niên,https://salt.tikicdn.com/ts/product/6c/fb/6b/46c65e5ef1a90a9c12231700e26944cd.jpg,9.565431091727243,"tôn tần, truyện trinh thám"
92732216,Những Kẻ Xuất Chúng (Tái Bản),Malcolm Gladwell,159000,105000,1869.0,Sách kinh tế học,301,5.0,416,Nhà Xuất Bản Thế Giới,https://salt.tikicdn.com/ts/product/74/01/53/2fd820f97ed68509c207df6376b81249.jpg,28.552135086874348,"malcolm gladwell, sách kinh tế học"
196932362,Đấng cứu thế,Jo Nesbø,259000,175001,236.0,Truyện trinh thám,32,5.0,560,Nhà Xuất Bản Hà Nội,https://salt.tikicdn.com/ts/product/d8/39/9c/6a9ff77726165f6ddbf7e6ba30d7a775.jpg,17.482537807332402,"jo nesbø, truyện trinh thám"
112825941,Sự An Ủi Của Triết Học,Alain de Botton,109000,65400,615.0,Triết Học,86,4.8,336,Nhà Xuất Bản Thế Giới,https://salt.tikicdn.com/ts/product/f3/5d/b2/4bb1e2c5e2d544d06c33079479b58e22.jpg,21.436358969542002,"alain de botton, triết học"
168662558,CCMR. Phải Trái Đúng Sai,Michael Sandel,155000,97100,591.0,Sách tư duy - Kỹ năng sống,83,5.0,402,Nhà Xuất Bản Trẻ,https://salt.tikicdn.com/ts/product/40/bf/63/980deeb76442bca207341dc948e2022c.jpg,22.154083994216567,"michael sandel, sách tư duy kỹ năng sống"
202891560,Tâm Lý Học Giải Mã Tình Yêu,Logan Ury,119000,85600,97.0,Lĩnh vực khác,5,5.0,300,Nhà Xuất Bản Thế Giới,https://salt.tikicdn.com/ts/product/8d/7f/b1/edb4d762b131d9cea4b685f6264b5b6d.png,8.958797346140274,"logan ury, lĩnh vực khác"
111153025,Sách: 1 Ngày Bằng 48 Giờ - Sổ tay Quản Lí Thời Gian Hiệu Quả ,Instant Research Institude,72000,53500,991.0,Sách tư duy - Kỹ năng sống,139,5.0,208,Nhà Xuất Bản Thanh Niên,https://salt.tikicdn.com/ts/product/02/4f/26/6e55aa0ef5e8191b7a58d6069bf5b3ed.jpg,24.70821211304652,"instant research institude, sách tư duy kỹ năng sống"
103640412,Đừng Lựa Chọn An Nhàn Khi Còn Trẻ (Tái Bản),Cảnh Thiên,99000,69000,8291.0,Sách tư duy - Kỹ năng sống,1581,4.8,316,Nhà Xuất Bản Thế Giới,https://salt.tikicdn.com/ts/product/c9/19/bb/f38df394d296929b86b49a72ca89a12e.jpg,35.358936711972476,"cảnh thiên, sách tư duy kỹ năng sống"
202895291,Lịch Sử Cái Đẹp,Vĩ Ngư,459000,275400,141.0,Lĩnh vực khác,14,4.6,439,Nhà Xuất Bản Thế Giới,https://salt.tikicdn.com/ts/product/dc/50/b0/5f39c9eb5586964461ef8d374e1e8484.jpg,12.457030925070166,"vĩ ngư, lĩnh vực khác"
540039,Giáo Trình Chuẩn HSK 1 - Bài Học (Kèm file MP3),Khương Lệ Bình,198000,136600,6022.0,Sách Học Tiếng Hoa,810,4.8,144,Nhà Xuất Bản Tổng hợp TP.HCM,https://salt.tikicdn.com/ts/product/92/37/db/3e0bd4d2f16e4e5fa8d1c8cc59b55506.jpg,32.151686659753985,"khương lệ bình, sách học tiếng hoa"
201004702,"Tình Đầu Chọn Tôi, Tôi Rất Ngọt",Thụy Mang,169000,125000,378.0,Truyện đam mỹ,96,4.8,528,Nhà Xuất Bản Hà Nội,https://salt.tikicdn.com/ts/product/38/50/f2/d663f97d3f49932cbd5a0fd9c31cec83.jpg,21.958612696816235,"thụy mang, truyện đam mỹ"
77225336,Miếng Ngon Hà Nội (Việt Nam Danh Tác),Vũ Bằng,70000,42000,911.0,Tiểu Thuyết,171,5.0,212,Nhà Xuất Bản Hội Nhà Văn,https://salt.tikicdn.com/ts/product/6e/64/b5/0dfef9dbaf85a85f2f7038ceed68e0cc.jpg,25.737472384067264,"vũ bằng, tiểu thuyết"
204665316,"Chúng Ta Sống, Là Vì…?",Nguyễn Phong Việt,99000,79000,91.0,Truyện ngắn - Tản văn - Tạp Văn,1,5.0,184,Nhà Xuất Bản Thế Giới,https://salt.tikicdn.com/ts/product/5a/7b/26/c35d1758256972abe139f7dde3c42cf6.png,3.4657359027997265,"nguyễn phong việt, truyện ngắn tản văn tạp văn"
1471887,Tớ Muốn Ăn Tụy Của Cậu,Sumino Yoru,96000,57600,4656.0,Tiểu Thuyết,634,4.6,344,Không rõ,https://salt.tikicdn.com/ts/product/90/c4/cd/d4f85346e6b17cf2f40bea1d36c8d543.jpg,29.68667499490638,"sumino yoru, tiểu thuyết"
58213080,Montessori – Phương Pháp Giáo Dục Toàn Diện Cho Trẻ 0-6 Tuổi,Ito Mika,119000,84000,2624.0,Sách Làm Cha Mẹ,334,5.0,240,Nhà Xuất Bản Dân Trí,https://salt.tikicdn.com/ts/product/b8/bb/00/d0c7aaa2f74d54070598ce279fa0f99e.jpg,29.07065265912533,"ito mika, sách làm cha mẹ"
173745189,Clean Code – Mã Sạch Và Con Đường Trở Thành Lập Trình Viên Giỏi,Robert Cecil Martin,386000,303000,340.0,Sách tư duy - Kỹ năng sống,61,4.7,596,Nhà Xuất Bản Dân Trí,https://salt.tikicdn.com/ts/product/d0/17/b6/eebfb0d12e13ec120448f84e669a4f11.jpg,19.397531609711933,"robert cecil martin, sách tư duy kỹ năng sống"
113530804,Nếu Em Không Phải Giấc Mơ (Tái Bản),Marc Levy,89000,53400,210.0,Tiểu Thuyết,31,4.8,301,Nhà Xuất Bản Hội Nhà Văn,https://salt.tikicdn.com/ts/product/7f/b3/dd/ea7881f057a71f637bbb7449b69f7754.jpg,16.635532333438686,"marc levy, tiểu thuyết"
104074993,Nhảy Nhảy Nhảy (Tái Bản),Haruki Murakami,169000,101400,802.0,Truyện Giả tưởng - Huyền Bí - Phiêu Lưu,175,5.0,568,Nhà Xuất Bản Hội Nhà Văn,https://salt.tikicdn.com/ts/product/a0/3a/ef/c1efb6857cfae62505d79ab026cc4054.jpg,25.852419975190756,"haruki murakami, truyện giả tưởng huyền bí phiêu lưu"
10379317,Nghệ Thuật Giao Tiếp Để Thành Công (Tái Bản 2019),Leil Lowndes,169000,111000,5489.0,Sách tư duy - Kỹ năng sống,568,4.8,440,Không rõ,https://salt.tikicdn.com/ts/product/f9/92/90/b48d511f27288fe28df633e5ea4911cf.jpg,30.450626083806387,"leil lowndes, sách tư duy kỹ năng sống"
41299108,Trở Về Từ Cõi Sáng (Tái Bản),Nguyên Phong,98000,64600,5353.0,Sách tư duy - Kỹ năng sống,564,4.8,208,Không rõ,https://salt.tikicdn.com/media/catalog/producttmp/4f/e8/a1/c5199b53371791ba5470cba2aa70b8ab.jpg,30.416763509502918,"nguyên phong, sách tư duy kỹ năng sống"
27589910,"Bố Xấu, Bố Tốt",David Walliams,128000,101000,1521.0,Văn học thiếu nhi,129,4.8,444,Không rõ,https://salt.tikicdn.com/ts/product/48/d2/d2/4833023359d3095c22874f8deeb13f55.jpg,23.364165362186792,"david walliams, văn học thiếu nhi"
152875147,Miền Đất Hứa - Barack Obama (Bìa Cứng),Barack Obama,768000,338001,1841.0,Tiểu sử - Hồi ký,228,5.0,1072,Nhà Xuất Bản Dân Trí,https://salt.tikicdn.com/media/catalog/producttmp/02/bd/ac/478941003fc6487dc2049e2f5f2f3e3a.jpg,27.1686100177712,"barack obama, tiểu sử hồi ký"
40052042,Đọc Vị Bất Kỳ Ai (Tái Bản 2019),TS. David J. Lieberman,79000,55300,18965.0,Sách tư duy - Kỹ năng sống,2420,4.8,223,Không rõ,https://salt.tikicdn.com/ts/product/42/a2/bf/ee69391ec908fc263af39a3a32983706.jpeg,37.40129259330268,"ts. david j. lieberman, sách tư duy kỹ năng sống"
50269973,Biểu Tượng Thất Truyền (Tái Bản 2020),Dan Brown,219000,155000,1351.0,Truyện trinh thám,312,4.7,756,Nhà Xuất Bản Lao Động,https://salt.tikicdn.com/ts/product/26/c2/37/d755b97be5fdf04d7326f08c71847513.jpg,27.00715499553872,"dan brown, truyện trinh thám"
203231461,SIGNS Thông Điệp Bí Ẩn Từ Vũ Trụ,Laura Lynne Jackson,129000,95400,65.0,Lĩnh vực khác,4,4.8,376,Nhà Xuất Bản Thanh Niên,https://salt.tikicdn.com/ts/product/c2/c4/40/59fe4d7eca161347b85eb5166c8950aa.png,7.725301979683681,"laura lynne jackson, lĩnh vực khác"
205942265,Infinite Dendrogram 3 - Đại Chiến Siêu Cấp,Kaidou Sakon,130000,78000,45.0,Light novel,8,5.0,352,Nhà Xuất Bản Hà Nội,https://salt.tikicdn.com/ts/product/b1/c7/97/c1eda81ba4acbdc80316991d233a96ba.jpg,10.986122886681098,"kaidou sakon, light novel"
17960478,RIO Book No.3 - Hình Ảnh Điều Khiển Tâm Trí - 33 Kỹ Thuật Điều Khiển Tâm Lý Trong Truyền Thông Thị Giác,Andrews - Van leeuwen - Van Baaren ,155000,108500,2127.0,Sách Marketing - Bán hàng ,213,4.8,,Nhà Xuất Bản Dân Trí,https://salt.tikicdn.com/ts/product/4b/0c/87/40e137565d61b3c3504e53afc43265e9.jpg,25.756684872104884,"andrews van leeuwen van baaren , sách marketing bán hàng "
94803499,Rừng Sâu Tăm Tối,Ruth Ware,165000,156750,11.0,Tiểu Thuyết,5,4.8,432,Nhà Xuất Bản Hội Nhà Văn,https://salt.tikicdn.com/ts/product/ae/8a/c9/60457050a34cad60febda55f02bc0285.jpg,8.600445452294663,"ruth ware, tiểu thuyết"
480687,Vô Thường,Nguyễn Bảo Trung,79000,52000,10187.0,Truyện ngắn - Tản văn - Tạp Văn,707,4.8,216,Không rõ,https://salt.tikicdn.com/ts/product/51/cf/19/024f4bacf6c38c06fb537dc41cced5ad.jpg,31.499731649729853,"nguyễn bảo trung, truyện ngắn tản văn tạp văn"
66067655,Trải Nghiệm Khách Hàng Xuất Sắc,Nguyễn Dương,250000,167500,8054.0,"Sách quản trị, lãnh đạo",810,5.0,344,Nhà Xuất Bản Thế Giới,https://salt.tikicdn.com/ts/product/1c/fb/b8/f924b4eff4598c5fc7b511be448caa95.jpg,33.49134027057707,"nguyễn dương, sách quản trị, lãnh đạo"
45321628,Tiệm Bá Nghệ Tada Trước Ga Mahoro,Miura Shion,120000,72000,685.0,Tiểu Thuyết,95,5.0,340,Nhà Xuất Bản Dân Trí,https://salt.tikicdn.com/ts/product/22/48/d1/b4f5f0fa9a8394d02b021c1557ed99ae.jpg,22.82174095733918,"miura shion, tiểu thuyết"
20917699,Làm Sao Học Ít Hiểu Nhiều,Zion Kabasawa,128000,85700,2703.0,Sách tư duy - Kỹ năng sống,478,4.8,272,Không rõ,https://salt.tikicdn.com/ts/product/6d/af/9c/55a1d35282f15a0d0b9ce65879d946b1.png,29.62416286757239,"zion kabasawa, sách tư duy kỹ năng sống"
8886005,Bay Trên Tổ Chim Cúc Cu (Tái Bản),Ken Kesey,118000,70800,2499.0,Truyện dài,277,4.8,,Không rõ,https://salt.tikicdn.com/ts/product/a9/ab/1d/a621797c725c3f6ed04c957dec333a50.jpg,27.012581345715056,"ken kesey, truyện dài"
66712456,Trở Về Không - Trải Nghiệm Ho'oponopono - Thực Hiện Hóa Những Phép Màu Trong Cuộc Sống,Joe Vitale,159000,107200,5119.0,Sách tư duy - Kỹ năng sống,836,5.0,340,Nhà Xuất Bản Thế Giới,https://salt.tikicdn.com/ts/product/ba/c3/dd/5727b66b1f6101d87ae956e32ee1650b.jpg,33.649120352447376,"joe vitale, sách tư duy kỹ năng sống"
129381090,Minh Triết Trong Đời Sống (Tái Bản),Darshani Deane,108000,71200,1006.0,Sách tư duy - Kỹ năng sống,138,5.0,288,Nhà Xuất Bản Thế Giới,https://salt.tikicdn.com/media/catalog/producttmp/b0/d2/e1/5ab40fd6e45ff9c1bcbb67867f8ef022.jpg,24.672369665653456,"darshani deane, sách tư duy kỹ năng sống"
3644267,Đặc Quyền Của Gái Hư,Kara King,86000,67100,15646.0,Sách tư duy - Kỹ năng sống,572,4.6,284,Không rõ,https://salt.tikicdn.com/ts/product/15/f5/60/17597afdd03ec3b704ab0d7f005a19a1.jpg,29.2140742968878,"kara king, sách tư duy kỹ năng sống"
7326881,Những Nguyên Tắc Đạo Đức Trong Giáo Dục,John Dewey,50000,50000,3.0,Sách tư duy - Kỹ năng sống,0,0.0,96,Nhà Xuất Bản Đà Nẵng,https://salt.tikicdn.com/ts/product/b7/01/2c/cab251d6c4aa9aae75530430e0515227.jpg,0.0,"john dewey, sách tư duy kỹ năng sống"
177321531,"Súng, Vi Trùng Và Thép",Jared Diamond,299000,194000,415.0,Kiến Thức Bách Khoa,63,5.0,660,Nhà Xuất Bản Thế Giới,https://salt.tikicdn.com/ts/product/e1/19/fe/ca5bbc6af530dfb61b319ad9200b33ab.jpg,20.79441541679836,"jared diamond, kiến thức bách khoa"
198127380,Harry Potter và Hội Phượng Hoàng - Bản Màu Bìa Cứng,J.K. Rowling,1500000,1050700,303.0,Truyện Giả tưởng - Huyền Bí - Phiêu Lưu,59,4.8,,Nhà Xuất Bản Trẻ,https://salt.tikicdn.com/ts/product/4e/4f/ab/9901cdbc0d96d3c1152b124608355a22.jpg,19.65285389866608,"j.k. rowling, truyện giả tưởng huyền bí phiêu lưu"
76278485,Ảo Dạ (Tái Bản),Higashino Keigo,179000,107400,817.0,Truyện trinh thám,206,5.0,584,Nhà Xuất Bản Hà Nội,https://salt.tikicdn.com/ts/product/9e/01/6f/a0bb7085a45d4cda06c7424c5288b35b.jpg,26.663593966326843,"higashino keigo, truyện trinh thám"
50668886,"Thiện, Ác Và Smart Phone (Tái Bản)",Đặng Hoàng Giang,105000,63000,2124.0,Phóng sự - Ký sự - Bút ký,371,5.0,307,Nhà Xuất Bản Hội Nhà Văn,https://salt.tikicdn.com/ts/product/ad/12/d9/b32db899a0c2cd01d4e6f5878ce993b4.jpg,29.594469271365732,"đặng hoàng giang, phóng sự ký sự bút ký"
46253703,Danh Gia Cổ Vật - Bí Ẩn Thanh Minh Thượng Hà Đồ,Mã Bá Dung,150000,75000,1736.0,Truyện Giả tưởng - Huyền Bí - Phiêu Lưu,285,4.8,528,Nhà Xuất Bản Hội Nhà Văn,https://salt.tikicdn.com/ts/product/dd/a3/d8/baeb9c8c72e7052cf82e81798f0ca2ad.jpg,27.14876069193529,"mã bá dung, truyện giả tưởng huyền bí phiêu lưu"
179546074,Luật Hấp Dẫn - Quy Luật Về Sự Thịnh Vượng Và Thành Công,Prentice Mulford,129000,83000,446.0,Sách tư duy - Kỹ năng sống,40,4.7,260,Nhà Xuất Bản Thanh Niên,https://salt.tikicdn.com/ts/product/67/36/ef/eafef30d7bc5df494f7613c75e605aa3.png,17.45378871351025,"prentice mulford, sách tư duy kỹ năng sống"
56218385,Thông Điệp Của Nước (Tái Bản 2020),Masaru Emoto,89000,62300,2957.0,Sách tư duy - Kỹ năng sống,406,4.7,146,Nhà Xuất Bản Lao Động,https://salt.tikicdn.com/ts/product/8c/c2/bb/4c42dfafcccf543a28268853299fc98c.jpg,28.241421971580195,"masaru emoto, sách tư duy kỹ năng sống"
76286239,Súng Săn,Yasushi Inoue,79000,31600,237.0,Tiểu Thuyết,32,4.8,104,Nhà Xuất Bản Hội Nhà Văn,https://salt.tikicdn.com/ts/product/37/a7/c0/b37564d7964fcb9be6356073e9bf1a64.jpg,16.783236295039103,"yasushi inoue, tiểu thuyết"
750578,Khi Hơi Thở Hóa Thinh Không,Paul Kalanithi,109000,68670,59734.0,Tiểu sử - Hồi ký,2099,4.7,236,Không rõ,https://salt.tikicdn.com/media/catalog/product/k/h/khi-hoi-tho-hoa-thinh-khong.u5464.d20170726.t170655.288851.jpg,35.95355533144412,"paul kalanithi, tiểu sử hồi ký"
124767704,Bạn Đắt Giá Bao Nhiêu? (Tái Bản),Vãn Tình,119000,94100,1574.0,Sách tư duy - Kỹ năng sống,257,4.8,336,Nhà Xuất Bản Thế Giới,https://salt.tikicdn.com/ts/product/39/02/81/44315fecbd95af078d1abbdc359e1794.jpg,26.654206007623763,"vãn tình, sách tư duy kỹ năng sống"
138226289,Storytelling With Data: Let’S Practice! - Thực Hành Kể Chuyện Thông Qua Dữ Liệu!,Cole Nussbaumer Knaflic,399000,279000,1472.0,Sách kỹ năng làm việc,239,5.0,436,Nhà Xuất Bản Thế Giới,https://salt.tikicdn.com/ts/product/3c/d7/33/63679b6e74378c4282ddd5534501c916.jpg,27.403194616709957,"cole nussbaumer knaflic, sách kỹ năng làm việc"
66452062,Trái Tim Của Brutus,Higashino Keigo,138000,82800,2247.0,Truyện trinh thám,465,4.8,348,Nhà Xuất Bản Hà Nội,https://salt.tikicdn.com/ts/product/a4/e4/fe/4d9a4d7f7ef61418698c1126858a0403.jpg,29.492091043803097,"higashino keigo, truyện trinh thám"
90985718,"Càng Mạnh Mẽ, Càng Dịu Dàng (Tái Bản)",Lý Ái Linh,99000,64001,1473.0,Sách tư duy - Kỹ năng sống,187,5.0,352,Nhà Xuất Bản Hội Nhà Văn,https://salt.tikicdn.com/ts/product/c9/32/14/6b2d50f1ace01d021d051d083d36feb4.jpg,26.182209814149747,"lý ái linh, sách tư duy kỹ năng sống"
202153825,Vì Con Gái Tôi Có Thể Đánh Bại Cả Ma Vương - Tập 6,CHIROLU,140000,101000,434.0,Light novel,86,5.0,384,Nhà Xuất Bản Phụ Nữ Việt Nam,https://salt.tikicdn.com/ts/product/a6/1f/81/cd7c128b9d5e5eeb899031af373e6ba3.jpg,22.329540593272917,"chirolu, light novel"
